place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
1,1,1,1.0,2021,25.0,10.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,12,1,29,29019,2,2,0.0,3.0,48.3894190814,-4.4926307201,16,3,2
2,2,2,1.0,2021,58.0,7.0,2.0,1.0,2,3.0,1.0,1.0,50.0,2,7,1,50,50203,2,1,0.0,4.0,49.60974,-1.60018,16,5,4
1,1,1,0.0,2021,54.0,21.0,0.0,1.0,4,2.0,1.0,3.0,80.0,14,5,1,16,16242,1,1,0.0,6.0,45.991675,0.351171,12,1,1
10,3,1,0.0,2021,17.0,7.0,1.0,1.0,3,1.0,7.0,1.0,50.0,8,1,5,94,94044,2,1,0.0,6.0,48.749807,2.481308,7,2,1
1,1,2,1.0,2021,29.0,7.0,0.0,1.0,3,2.0,2.0,1.0,80.0,15,3,1,26,26064,1,3,1.0,3.0,44.883607,4.989896,9,2,2
1,1,1,1.0,2021,36.0,7.0,2.0,1.0,4,2.0,2.0,1.0,30.0,11,5,5,69,69142,2,1,0.0,1.0,45.74101,4.80868,20,2,2
1,1,1,2.0,2021,24.0,30.0,2.0,1.0,3,2.0,1.0,1.0,50.0,7,6,1,93,93066,2,1,0.0,2.0,48.9269,2.35555,18,3,2
1,1,1,0.0,2021,14.0,1.0,2.0,6.0,4,2.0,1.0,1.0,50.0,14,5,1,65,65447,2,1,0.0,1.0,43.187374,0.244832,18,2,2
1,1,1,2.0,2021,25.0,33.0,2.0,1.0,3,2.0,1.0,1.0,80.0,12,6,1,71,71546,1,1,0.0,1.0,46.326002,4.524581,19,3,2
1,1,1,2.0,2021,17.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,28,10,2,54,54196,1,2,0.0,6.0,48.559944,6.1852812762,17,3,3
2,2,2,2.0,2021,37.0,32.0,2.0,1.0,4,1.0,1.0,1.0,50.0,7,9,1,6,6088,2,2,0.0,3.0,43.702151,7.2765,10,3,2
10,3,1,0.0,2021,70.0,7.0,1.0,1.0,4,2.0,1.0,4.0,30.0,2,6,1,85,85194,2,1,0.0,6.0,46.50734,-1.77731,9,2,1
1,1,1,2.0,2021,44.0,32.0,2.0,1.0,3,2.0,1.0,1.0,50.0,18,10,1,93,93007,2,1,0.0,3.0,48.9265835459,2.4709139719,13,2,2
1,1,1,2.0,2021,46.0,31.0,2.0,1.0,3,2.0,1.0,5.0,50.0,14,10,1,973,97309,2,1,0.0,3.0,4.900023,-52.273743,12,2,2
1,1,1,2.0,2021,16.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,26,3,1,70,70026,2,4,0.0,3.0,47.462139,5.583957,15,2,2
1,1,1,2.0,2021,28.0,1.0,0.0,5.0,4,2.0,1.0,4.0,50.0,7,9,1,27,27229,2,1,0.0,7.0,49.0163,1.16228,14,1,1
2,2,2,1.0,2021,40.0,7.0,2.0,1.0,1,1.0,1.0,1.0,70.0,18,7,1,94,94034,1,1,0.0,2.0,48.75963,2.32223,20,3,2
1,1,2,1.0,2021,22.0,7.0,2.0,1.0,7,2.0,1.0,1.0,50.0,29,11,5,13,13117,2,1,0.0,2.0,43.4378,5.285,17,2,2
1,1,1,1.0,2021,23.0,10.0,2.0,1.0,3,2.0,2.0,1.0,50.0,1,12,1,53,53126,2,2,1.0,3.0,48.362307,-0.99717,12,2,2
1,1,1,1.0,2021,26.0,7.0,4.0,1.0,4,3.0,1.0,6.0,50.0,22,6,5,67,67482,2,8,0.0,3.0,48.568229,7.768059,22,2,2
1,1,2,1.0,2021,19.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,11,6,1,42,42147,2,4,0.0,1.0,45.59022,4.072548,17,5,2
1,1,1,8.0,2021,45.0,7.0,0.0,1.0,4,2.0,2.0,1.0,50.0,11,11,3,81,81105,2,1,1.0,1.0,43.755306,2.002881,19,2,2
1,1,1,2.0,2021,31.0,2.0,2.0,1.0,3,2.0,1.0,1.0,30.0,18,9,1,91,91027,2,1,0.0,5.0,48.70601,2.37221,8,3,3
1,1,2,8.0,2021,28.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,5,11,5,35,35238,2,5,0.0,3.0,48.097236,-1.657908,22,2,2
1,1,1,0.0,2021,27.0,7.0,0.0,1.0,3,2.0,2.0,1.0,90.0,14,12,3,86,86300,1,6,1.0,7.0,46.664404,0.203853,23,1,1
2,2,1,2.0,2021,27.0,32.0,2.0,1.0,1,1.0,1.0,1.0,70.0,2,10,1,51,51573,1,1,0.0,3.0,49.2534881179,4.0116432309,15,5,2
10,3,1,0.0,2021,11.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,28,9,5,42,42218,2,1,0.0,6.0,45.4485582255,4.3902667246,20,2,1
10,3,1,8.0,2021,15.0,7.0,1.0,1.0,3,3.0,1.0,1.0,50.0,24,9,1,83,83061,2,1,0.0,6.0,43.427542,6.745957,14,2,1
10,3,1,0.0,2021,73.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,8,1,1,75,75118,2,2,0.0,6.0,48.893661,2.347954,12,2,1
10,3,2,0.0,2021,7.0,30.0,2.0,1.0,4,1.0,1.0,8.0,50.0,12,6,1,93,93063,2,9,0.0,3.0,48.883,2.42965,12,2,1
10,3,1,0.0,2021,41.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,15,9,2,13,13208,2,1,0.0,7.0,43.26093,5.37514,20,2,1
1,1,1,2.0,2021,60.0,43.0,2.0,1.0,2,3.0,1.0,1.0,110.0,25,9,3,77,77196,1,1,1.0,2.0,48.947724,2.732199,3,2,2
10,3,1,0.0,2021,40.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,23,11,1,10,10387,2,1,0.0,6.0,48.30659,4.04355,8,2,1
10,3,1,0.0,2021,11.0,7.0,1.0,1.0,3,2.0,1.0,1.0,50.0,12,6,1,73,73006,2,1,1.0,6.0,45.55553,6.648375,10,3,1
9,2,1,1.0,2021,29.0,7.0,0.0,1.0,7,2.0,1.0,1.0,50.0,1,5,5,6,6033,2,1,0.0,7.0,43.770652,7.200079,2,3,1
1,1,2,1.0,2021,60.0,7.0,2.0,1.0,2,2.0,1.0,1.0,70.0,3,9,1,12,12056,1,4,0.0,2.0,44.256392,2.415206,18,2,2
2,2,2,1.0,2021,19.0,7.0,2.0,1.0,3,2.0,1.0,1.0,90.0,21,8,1,87,87199,1,1,1.0,1.0,45.776151,0.842535,15,11,2
1,1,1,1.0,2021,70.0,7.0,2.0,1.0,3,2.0,2.0,3.0,80.0,26,7,1,77,77162,1,9,1.0,3.0,48.85971,3.155458,9,2,2
1,1,1,2.0,2021,30.0,33.0,2.0,1.0,1,3.0,2.0,1.0,110.0,22,6,1,91,91216,1,1,1.0,2.0,48.686,2.3267,15,2,2
1,1,1,2.0,2021,56.0,33.0,2.0,1.0,3,2.0,1.0,1.0,70.0,25,10,1,69,69028,2,1,0.0,3.0,45.720383,4.697642,8,2,2
1,1,1,1.0,2021,44.0,7.0,2.0,1.0,4,2.0,2.0,1.0,50.0,3,11,3,69,69115,2,1,1.0,5.0,45.9729,4.71939,6,3,3
1,1,1,8.0,2021,55.0,7.0,2.0,1.0,7,2.0,1.0,1.0,50.0,30,9,1,13,13202,2,1,0.0,3.0,43.32707,5.35807,17,2,2
5,2,1,1.0,2021,7.0,7.0,2.0,1.0,4,2.0,2.0,1.0,50.0,6,5,1,51,51454,2,1,1.0,2.0,49.2397725429,4.0380162389,17,6,2
10,3,2,0.0,2021,9.0,7.0,1.0,1.0,4,2.0,1.0,1.0,30.0,19,9,1,51,51454,2,2,0.0,7.0,49.2457779495,4.0176087073,17,3,1
1,1,1,0.0,2021,18.0,36.0,6.0,1.0,3,2.0,1.0,1.0,80.0,21,8,3,61,61392,1,1,0.0,6.0,48.943559,0.40628,23,2,1
1,1,1,1.0,2021,33.0,7.0,2.0,1.0,1,1.0,1.0,1.0,90.0,19,2,1,77,77294,1,1,0.0,4.0,48.9730601379,2.5772762557,18,3,3
1,1,2,1.0,2021,44.0,7.0,2.0,1.0,3,2.0,1.0,1.0,80.0,30,7,1,53,53267,1,1,0.0,5.0,48.018635,-0.46443,8,3,3
2,2,2,8.0,2021,66.0,7.0,2.0,1.0,7,1.0,1.0,1.0,50.0,31,1,1,83,83069,2,1,0.0,2.0,43.1135099554,6.1269173877,11,4,2
1,1,1,2.0,2021,46.0,32.0,2.0,1.0,3,2.0,1.0,1.0,50.0,28,9,1,93,93001,2,1,0.0,3.0,48.912683,2.401741,14,2,2
1,1,1,2.0,2021,18.0,2.0,0.0,1.0,3,2.0,1.0,1.0,50.0,17,8,1,41,41226,2,1,0.0,6.0,47.80409,1.07468,12,1,1
1,1,2,1.0,2021,36.0,7.0,0.0,1.0,4,2.0,1.0,3.0,30.0,11,4,2,56,56121,2,1,0.0,6.0,47.74714,-3.3923,21,1,1
1,1,1,1.0,2021,23.0,7.0,0.0,1.0,3,2.0,1.0,1.0,70.0,21,11,2,38,38052,2,3,0.0,6.0,45.09038,6.011667,6,1,1
2,2,1,2.0,2021,0.0,32.0,2.0,1.0,4,2.0,1.0,1.0,50.0,5,4,1,13,13214,2,1,0.0,4.0,43.3467330361,5.3782428269,14,4,3
1,1,1,1.0,2021,73.0,7.0,2.0,1.0,9,1.0,2.0,1.0,50.0,1,11,3,77,77291,2,1,0.0,2.0,49.0046,2.58453,6,3,2
2,2,2,1.0,2021,62.0,7.0,2.0,1.0,1,3.0,1.0,1.0,90.0,24,8,1,92,92036,1,9,0.0,2.0,48.9346421839,2.2815214445,19,3,2
1,1,1,2.0,2021,75.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,18,10,1,52,52538,1,1,0.0,2.0,47.986192,5.191302,15,2,2
2,2,2,1.0,2021,30.0,7.0,2.0,1.0,2,1.0,1.0,1.0,110.0,25,7,3,974,97407,1,1,0.0,3.0,-20.9492,55.32071,22,3,2
1,1,2,2.0,2021,64.0,1.0,0.0,5.0,3,2.0,1.0,3.0,80.0,12,8,1,68,68106,1,1,0.0,7.0,47.891485,7.107639,15,1,1
1,1,1,2.0,2021,21.0,30.0,2.0,1.0,4,2.0,1.0,1.0,30.0,2,9,1,75,75112,2,2,0.0,1.0,48.847,2.383799,13,2,2
1,1,1,2.0,2021,36.0,33.0,0.0,1.0,3,2.0,1.0,8.0,80.0,4,9,1,29,29266,1,1,0.0,6.0,48.5186209129,-3.928449298,13,1,1
1,1,1,1.0,2021,75.0,7.0,0.0,1.0,4,1.0,1.0,1.0,50.0,30,7,1,80,80021,2,1,0.0,6.0,49.8838436759,2.2919695217,19,1,1
1,1,1,1.0,2021,43.0,7.0,2.0,1.0,3,2.0,2.0,1.0,80.0,6,12,1,91,91471,1,1,0.0,3.0,48.69203,2.17839,8,2,2
1,1,2,1.0,2021,22.0,7.0,2.0,1.0,4,3.0,2.0,1.0,50.0,22,1,1,35,35238,2,1,1.0,2.0,48.12737,-1.68573,17,3,2
1,1,1,2.0,2021,17.0,2.0,0.0,1.0,3,2.0,1.0,1.0,50.0,13,6,2,26,26052,1,1,0.0,6.0,44.601377,4.871364,4,1,1
9,2,1,8.0,2021,61.0,10.0,0.0,1.0,3,2.0,1.0,1.0,80.0,21,9,1,10,10022,1,1,0.0,6.0,48.016611,4.322906,13,7,1
1,1,1,2.0,2021,37.0,33.0,2.0,1.0,3,2.0,1.0,1.0,70.0,23,4,1,76,76627,1,3,0.0,2.0,49.5302819933,0.47585529,17,2,2
1,1,1,2.0,2021,16.0,99.0,0.0,1.0,4,2.0,1.0,1.0,50.0,24,3,1,46,46127,2,1,0.0,6.0,44.738454,1.373891,18,1,1
3,2,2,1.0,2021,44.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,14,8,1,75,75107,2,1,0.0,4.0,48.859872,2.294449,20,5,3
1,1,2,1.0,2021,23.0,7.0,2.0,1.0,3,2.0,1.0,1.0,70.0,20,3,1,39,39458,1,2,0.0,3.0,46.6163,5.6096533,14,3,2
1,1,1,0.0,2021,20.0,10.0,0.0,1.0,2,2.0,1.0,3.0,60.0,26,12,2,987,98748,1,1,0.0,3.0,-17.827213,-149.242395,19,1,1
10,3,1,0.0,2021,17.0,40.0,1.0,3.0,4,2.0,1.0,6.0,50.0,2,4,1,69,69388,2,1,0.0,6.0,45.7264723901,4.8700118065,15,2,1
1,1,2,2.0,2021,45.0,80.0,2.0,3.0,4,1.0,1.0,5.0,30.0,15,11,5,75,75113,2,2,0.0,3.0,48.830344,2.370435,19,2,2
1,1,1,2.0,2021,41.0,30.0,0.0,1.0,4,1.0,2.0,1.0,30.0,13,3,1,75,75114,2,2,0.0,7.0,48.832945,2.316251,13,1,1
1,1,2,2.0,2021,50.0,1.0,2.0,5.0,4,2.0,1.0,1.0,30.0,1,10,1,92,92076,2,1,0.0,3.0,48.845825,2.179968,9,2,2
2,2,1,0.0,2021,16.0,2.0,2.0,1.0,4,2.0,1.0,1.0,30.0,17,7,1,49,49368,2,9,0.0,3.0,47.391754,0.058223,20,3,2
1,1,1,2.0,2021,54.0,32.0,2.0,1.0,3,1.0,1.0,1.0,50.0,4,10,1,201,201004,2,1,0.0,6.0,41.9204097076,8.7296912671,15,2,2
10,3,1,0.0,2021,38.0,1.0,1.0,5.0,3,2.0,2.0,5.0,30.0,10,9,1,94,94068,2,3,1.0,3.0,48.78706,2.47748,18,2,1
1,1,1,2.0,2021,78.0,1.0,0.0,5.0,3,2.0,1.0,1.0,50.0,25,8,1,84,84068,2,6,1.0,2.0,43.76512,5.365448,9,2,2
1,1,1,2.0,2021,31.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,27,3,1,13,13202,2,1,0.0,3.0,43.30393,5.37401,15,2,2
1,1,1,2.0,2021,15.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,22,8,1,79,79086,2,1,0.0,7.0,46.407787,-0.370748,17,1,1
1,1,1,2.0,2021,17.0,2.0,2.0,1.0,3,3.0,1.0,1.0,50.0,28,6,1,93,93066,2,1,0.0,2.0,48.914722,2.358129,12,2,2
1,1,1,2.0,2021,49.0,1.0,2.0,5.0,3,1.0,1.0,5.0,50.0,20,4,1,92,92024,2,1,0.0,3.0,48.9042372137,2.3049241304,17,2,2
10,3,1,0.0,2021,56.0,7.0,1.0,3.0,4,3.0,1.0,1.0,50.0,13,12,1,66,66136,2,1,0.0,6.0,42.69772,2.90419,16,2,1
1,1,1,1.0,2021,46.0,17.0,0.0,1.0,3,2.0,1.0,3.0,80.0,25,10,1,53,53042,1,3,0.0,7.0,48.40754,-0.746748,14,1,1
1,1,1,2.0,2021,18.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,20,9,1,92,92019,2,3,0.0,3.0,48.767005659,2.2658523917,17,2,2
10,3,1,0.0,2021,22.0,7.0,1.0,1.0,9,2.0,9.0,1.0,50.0,26,11,3,973,97360,1,1,0.0,6.0,5.191475,-54.320054,21,2,1
10,3,1,0.0,2021,19.0,7.0,1.0,1.0,3,2.0,1.0,1.0,50.0,7,10,1,93,93048,2,3,0.0,6.0,48.865,2.45365,15,2,1
1,1,1,2.0,2021,24.0,50.0,2.0,3.0,4,1.0,2.0,1.0,50.0,15,12,5,69,69382,2,1,1.0,2.0,45.75778,4.82794,18,2,2
1,1,2,8.0,2021,19.0,50.0,2.0,3.0,4,1.0,1.0,1.0,50.0,2,6,1,92,92050,2,1,0.0,3.0,48.8954670664,2.2281223579,8,2,2
2,2,1,1.0,2021,17.0,3.0,2.0,1.0,7,1.0,2.0,1.0,50.0,6,5,5,69,69259,2,1,1.0,1.0,45.7214,4.88375,21,3,2
2,2,1,8.0,2021,23.0,7.0,2.0,1.0,1,3.0,1.0,1.0,90.0,12,9,5,93,93066,1,1,0.0,4.0,48.92057,2.35738,3,7,4
10,3,1,0.0,2021,86.0,7.0,1.0,2.0,6,2.0,1.0,8.0,30.0,31,8,1,11,11069,2,9,0.0,6.0,43.2286,2.35926,13,2,1
1,1,1,1.0,2021,53.0,17.0,2.0,1.0,3,2.0,2.0,1.0,90.0,29,6,1,14,14371,1,1,1.0,1.0,49.055287,0.175792,12,2,2
1,1,1,1.0,2021,66.0,7.0,0.0,1.0,3,2.0,2.0,1.0,80.0,28,1,3,72,72370,1,9,1.0,3.0,48.17965,0.0047,7,2,2
2,2,1,2.0,2021,8.0,33.0,2.0,1.0,4,1.0,1.0,1.0,70.0,19,7,2,75,75118,2,1,0.0,2.0,48.900887,2.362974,19,3,2
2,2,2,1.0,2021,18.0,7.0,2.0,1.0,3,2.0,1.0,1.0,80.0,5,9,3,33,33256,1,2,0.0,3.0,44.984869,-0.621575,1,5,2
10,3,2,0.0,2021,54.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,6,1,1,13,13202,2,2,0.0,6.0,43.31453,5.37054,12,2,1
1,1,1,1.0,2021,33.0,7.0,2.0,1.0,1,3.0,2.0,1.0,110.0,19,6,3,95,95306,1,1,1.0,2.0,49.0021,2.17127,22,2,2
1,1,2,2.0,2021,31.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,26,2,1,75,75102,2,2,0.0,2.0,48.87097,2.33415,8,2,2
1,1,1,2.0,2021,17.0,30.0,2.0,1.0,3,2.0,1.0,1.0,50.0,26,2,1,92,92024,2,3,0.0,2.0,48.90177,2.31746,17,3,2
1,1,2,1.0,2021,74.0,7.0,2.0,1.0,1,1.0,1.0,1.0,90.0,31,7,3,38,38087,1,1,0.0,2.0,45.57974,4.80281,23,2,2
1,1,1,2.0,2021,21.0,33.0,2.0,1.0,3,2.0,1.0,1.0,50.0,28,10,1,77,77479,2,3,0.0,3.0,48.8825750074,2.6367662681,14,2,2
10,3,2,0.0,2021,13.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,11,3,1,63,63193,2,4,0.0,6.0,45.7699982828,3.1897557165,8,2,1
1,1,1,8.0,2021,14.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,27,5,1,75,75103,2,2,0.0,3.0,48.865461,2.356113,8,2,2
2,2,1,0.0,2021,22.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,7,5,5,69,69386,2,2,0.0,3.0,45.7672,4.8494,22,3,2
1,1,1,2.0,2021,42.0,30.0,2.0,1.0,4,2.0,1.0,1.0,30.0,23,10,1,75,75118,2,7,0.0,2.0,48.895985,2.346029,15,2,2
1,1,1,2.0,2021,33.0,33.0,0.0,1.0,1,1.0,1.0,1.0,70.0,18,9,5,13,13055,1,1,0.0,7.0,43.29588,5.42474,23,1,1
1,1,1,1.0,2021,64.0,7.0,0.0,1.0,4,2.0,1.0,1.0,50.0,25,7,1,974,97407,2,1,0.0,3.0,-20.93846,55.30215,13,1,1
1,1,1,1.0,2021,34.0,7.0,2.0,1.0,1,3.0,1.0,1.0,130.0,7,8,3,33,33080,1,1,0.0,2.0,44.75139,-0.54195,5,2,2
1,1,2,1.0,2021,26.0,7.0,2.0,1.0,4,1.0,2.0,1.0,50.0,16,4,1,988,98818,2,1,1.0,2.0,-22.26809,166.43751,16,2,2
1,1,2,1.0,2021,27.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,22,2,5,29,29019,2,6,0.0,3.0,48.41459,-4.48036,19,2,2
10,3,1,8.0,2021,10.0,7.0,1.0,1.0,4,2.0,2.0,1.0,50.0,1,2,1,67,67482,2,1,1.0,6.0,48.548816,7.741721,13,2,1
10,3,1,0.0,2021,4.0,7.0,1.0,1.0,4,2.0,1.0,1.0,30.0,12,5,1,6,6161,2,1,0.0,6.0,43.656224,7.130314,13,2,1
10,3,1,0.0,2021,5.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,28,5,1,71,71076,2,1,0.0,6.0,46.79684,4.86413,13,2,1
10,3,1,0.0,2021,8.0,7.0,0.0,1.0,2,2.0,1.0,1.0,70.0,28,10,1,971,97134,1,1,0.0,6.0,16.061238,-61.75893,12,2,1
1,1,1,1.0,2021,60.0,7.0,2.0,1.0,3,2.0,2.0,1.0,80.0,10,11,3,26,26084,1,1,0.0,1.0,44.986876,4.946959,20,2,2
4,2,2,1.0,2021,9.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,12,6,1,93,93001,2,3,0.0,3.0,48.913216,2.388628,14,5,2
1,1,1,1.0,2021,50.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,4,1,29,29019,2,6,0.0,3.0,48.38576,-4.47525,9,2,2
1,1,2,2.0,2021,18.0,30.0,0.0,1.0,4,2.0,2.0,1.0,50.0,29,9,5,72,72003,2,1,1.0,7.0,47.97232,0.14736,5,1,1
1,1,1,2.0,2021,51.0,33.0,0.0,1.0,3,2.0,1.0,3.0,90.0,6,8,1,3,3223,1,1,0.0,7.0,46.177286,3.585652,19,1,1
10,3,1,0.0,2021,62.0,7.0,1.0,1.0,4,2.0,1.0,4.0,50.0,16,12,1,60,60159,1,1,0.0,6.0,49.39645,2.78818,14,2,1
2,2,1,1.0,2021,24.0,10.0,2.0,1.0,4,1.0,1.0,1.0,50.0,24,8,1,69,69388,2,3,0.0,1.0,45.73712,4.85034,16,3,2
1,1,1,8.0,2021,76.0,1.0,2.0,6.0,4,2.0,2.0,1.0,50.0,16,12,5,69,69382,2,4,1.0,1.0,45.76595,4.83809,7,2,2
1,1,1,2.0,2021,25.0,33.0,0.0,1.0,3,2.0,1.0,3.0,80.0,25,9,1,68,68025,1,9,0.0,7.0,47.483946,7.299514,15,1,1
1,1,2,1.0,2021,23.0,7.0,0.0,1.0,3,2.0,1.0,1.0,50.0,1,10,1,91,91471,2,1,0.0,6.0,48.711828,2.183203,12,2,1
1,1,1,1.0,2021,46.0,7.0,0.0,1.0,3,2.0,1.0,3.0,90.0,20,2,1,61,61339,1,1,0.0,7.0,48.759131,-0.235519,17,2,1
3,2,2,1.0,2021,26.0,7.0,0.0,1.0,3,2.0,1.0,1.0,50.0,25,7,5,93,93066,2,2,0.0,1.0,48.9255215768,2.3507142323,22,5,2
1,1,2,2.0,2021,41.0,32.0,2.0,1.0,4,2.0,1.0,1.0,50.0,20,3,2,92,92012,2,2,0.0,3.0,48.8447411673,2.2344477475,18,2,2
1,1,1,1.0,2021,28.0,7.0,2.0,1.0,3,2.0,1.0,1.0,70.0,11,3,1,30,30007,2,1,0.0,4.0,44.13733,4.10482,16,3,3
1,1,1,2.0,2021,43.0,30.0,2.0,1.0,3,2.0,1.0,1.0,50.0,17,11,4,37,37091,2,6,0.0,3.0,47.3356637867,0.9904915094,20,2,2
2,2,2,1.0,2021,43.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,13,2,1,92,92064,2,1,0.0,4.0,48.8434306686,2.2167854011,14,4,3
1,1,1,1.0,2021,79.0,7.0,2.0,1.0,4,2.0,1.0,4.0,50.0,6,11,1,29,29019,2,1,0.0,3.0,48.4145,-4.4921,11,2,2
1,1,1,2.0,2021,19.0,33.0,2.0,1.0,3,2.0,1.0,1.0,50.0,17,12,5,78,78372,2,3,0.0,3.0,48.867713,2.096995,21,3,2
1,1,1,2.0,2021,22.0,32.0,2.0,1.0,3,2.0,1.0,1.0,50.0,3,9,1,92,92077,2,1,0.0,3.0,48.8264814396,2.1909597993,11,2,2
1,1,1,2.0,2021,17.0,1.0,2.0,6.0,3,2.0,1.0,1.0,80.0,10,5,1,50,50032,1,2,0.0,5.0,49.114978,-1.002237,9,3,3
1,1,1,0.0,2021,23.0,1.0,2.0,5.0,3,2.0,1.0,5.0,50.0,31,3,5,94,94041,2,9,0.0,1.0,48.82173,2.39346,21,2,2
1,1,2,1.0,2021,31.0,7.0,0.0,1.0,4,2.0,1.0,3.0,50.0,18,4,1,60,60310,2,1,0.0,6.0,49.484198,2.011675,7,1,1
1,1,2,1.0,2021,34.0,7.0,2.0,1.0,1,1.0,1.0,1.0,110.0,25,9,3,92,92050,1,1,0.0,3.0,48.9154302971,2.2202267987,6,2,2
10,3,1,0.0,2021,12.0,7.0,1.0,1.0,7,2.0,1.0,1.0,50.0,13,9,1,13,13005,2,1,0.0,1.0,43.2878524414,5.5784743524,8,2,1
1,1,1,8.0,2021,11.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,27,10,5,974,97411,2,2,0.0,1.0,-20.90463,55.48172,19,2,2
3,2,2,1.0,2021,25.0,7.0,2.0,1.0,4,1.0,1.0,1.0,30.0,8,9,5,69,69386,2,2,0.0,3.0,45.7648,4.84277,1,5,2
1,1,1,8.0,2021,22.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,19,2,1,69,69386,2,2,0.0,3.0,45.7694762856,4.8437240124,16,2,2
2,2,1,1.0,2021,28.0,7.0,2.0,2.0,1,3.0,1.0,1.0,130.0,31,12,1,33,33474,1,1,0.0,2.0,44.676267,-0.482689,16,4,2
1,1,1,2.0,2021,31.0,34.0,2.0,1.0,4,2.0,1.0,1.0,50.0,24,7,1,78,78440,2,9,0.0,3.0,48.97873,1.91586,20,3,2
3,2,1,1.0,2021,4.0,3.0,2.0,1.0,4,2.0,1.0,1.0,50.0,25,3,1,93,93079,2,1,0.0,3.0,48.9675,2.34592,16,3,2
1,1,1,2.0,2021,49.0,33.0,2.0,1.0,7,4.0,1.0,1.0,50.0,28,7,1,83,83069,2,1,0.0,3.0,43.11323,6.12424,8,2,2
1,1,1,2.0,2021,36.0,43.0,2.0,1.0,4,2.0,8.0,1.0,50.0,25,6,1,75,75108,2,2,0.0,4.0,48.874397,2.301052,9,3,3
1,1,1,2.0,2021,27.0,33.0,2.0,1.0,4,2.0,1.0,1.0,50.0,1,10,1,93,93064,2,1,0.0,3.0,48.8771,2.468853,13,2,2
1,1,1,2.0,2021,54.0,33.0,6.0,1.0,3,2.0,1.0,1.0,90.0,28,9,1,23,23247,1,1,0.0,6.0,46.224503,1.741258,7,1,1
1,1,1,2.0,2021,17.0,32.0,0.0,1.0,7,2.0,1.0,3.0,80.0,20,9,1,13,13103,1,1,0.0,7.0,43.6552153553,5.1268533449,19,1,1
1,1,1,2.0,2021,61.0,33.0,2.0,1.0,3,2.0,1.0,1.0,30.0,16,7,1,14,14270,1,6,0.0,3.0,49.153151,0.318033,13,2,2
1,1,1,2.0,2021,48.0,33.0,2.0,1.0,3,1.0,1.0,1.0,50.0,23,3,1,62,62119,2,6,0.0,3.0,50.52298,2.627578,18,3,2
1,1,1,1.0,2021,58.0,7.0,2.0,1.0,4,3.0,1.0,1.0,50.0,19,2,1,69,69259,2,1,0.0,2.0,45.7091225446,4.8759586351,10,2,2
1,1,1,2.0,2021,17.0,30.0,0.0,3.0,4,3.0,1.0,1.0,30.0,19,9,5,75,75115,2,1,0.0,7.0,48.850136,2.294113,4,1,1
1,1,2,1.0,2021,38.0,7.0,2.0,1.0,1,1.0,1.0,1.0,90.0,1,10,1,13,13215,1,1,0.0,2.0,43.365753,5.36069,17,2,2
1,1,1,2.0,2021,25.0,33.0,2.0,1.0,4,2.0,1.0,1.0,50.0,3,3,1,33,33281,2,3,0.0,3.0,44.85626,-0.64051,18,2,2
1,1,2,2.0,2021,57.0,1.0,2.0,6.0,3,2.0,1.0,1.0,50.0,20,7,1,24,24392,2,3,0.0,3.0,44.956842,1.273298,10,6,2
1,1,1,1.0,2021,28.0,7.0,2.0,1.0,3,2.0,1.0,1.0,80.0,18,3,2,59,59289,1,1,0.0,5.0,50.217406,3.502386,6,3,3
1,1,1,2.0,2021,48.0,32.0,2.0,1.0,4,2.0,1.0,1.0,30.0,8,9,1,64,64122,2,1,0.0,3.0,43.45684,-1.54422,7,2,2
